contig,bplen,gc_content,coding_density,checkv_quality,checkv_completeness,checkv_contamination,description,taxonomy
JQ069584.1,1194,36.93,99.75,Low-quality,6.9,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KX883400.1,9949,42.85,34.07,High-quality,100.0,0.0,unknown,Viruses;Riboviria
KM205011.1,13104,37.47,48.17,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Rhabdoviridae
DQ837641.1,10510,50.48,96.02,High-quality,98.82,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae
LC190486.1,3289,33.23,99.42,Low-quality,18.26,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC190487.1,2716,33.43,98.86,Low-quality,15.31,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC190488.1,2585,30.25,98.76,Low-quality,14.31,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC190489.1,2353,36.25,98.94,Low-quality,12.95,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC190492.1,1557,32.37,94.99,Low-quality,9.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC190490.1,1355,36.16,87.9,Low-quality,7.85,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC190494.1,1072,32.84,89.55,Low-quality,6.28,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC190493.1,1048,33.49,94.18,Low-quality,6.15,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC190491.1,1048,34.06,93.32,Low-quality,6.15,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB817981.1,6368,48.18,98.41,Medium-quality,55.33,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
AB817989.1,3378,49.32,95.83,Low-quality,29.35,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
AB817997.1,1746,48.57,51.89,Low-quality,15.15,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
U73745.1,11488,48.54,31.21,High-quality,99.32,0.0,"Barmah Forest virus strain BH2193, complete genome",Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Martellivirales;Togaviridae
KF429770.1,7626,48.11,8.34,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae
HM066936.1,3762,50.53,52.23,High-quality,100.0,0.0,"Caulobacter phage phiCb5, complete genome",Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
BK013630.1,3590,42.9,44.21,High-quality,94.14,0.0,TPA_asm: SsRNA phage SRR5466364_2 genomic sequence,Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
MZ330922.1,2325,35.87,99.87,Low-quality,17.98,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Insthoviricetes;Articulavirales;Orthomyxoviridae
MZ330921.1,2265,34.79,99.87,Low-quality,17.53,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Insthoviricetes;Articulavirales;Orthomyxoviridae
MZ330920.1,2130,35.12,99.86,Low-quality,16.43,0.0,unknown,unknown
MZ330916.1,1968,40.24,99.85,Low-quality,15.22,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Coronaviridae
MZ330918.1,1698,39.4,99.82,Low-quality,13.1,0.0,unknown,unknown
MZ330917.1,1125,38.49,99.73,Low-quality,8.68,0.0,unknown,unknown
MN163034.1,7037,36.49,92.94,Medium-quality,57.78,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
MN163035.1,3462,35.67,88.04,Not-determined,unknown,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
MN163036.1,1163,38.26,8.77,Not-determined,unknown,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
HM029238.1,6941,45.14,29.39,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae
MN605466.1,3638,50.55,48.74,High-quality,94.55,0.0,unknown,Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
JX390611.1,8599,40.98,5.09,High-quality,95.34,0.0,unknown,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae
KU561254.1,7556,48.13,10.28,High-quality,99.96,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae
AF082843.1,7207,55.58,27.47,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Hepelivirales;Hepeviridae
BK014053.1,4334,45.18,44.85,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
FR877530.2,7259,39.23,7.32,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Alsuviricetes;Tymovirales;Betaflexiviridae
AB983510.1,6368,48.46,98.41,Medium-quality,55.33,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
AB985304.1,3378,49.17,95.83,Low-quality,29.35,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
AB985536.1,1746,49.08,51.89,Low-quality,15.15,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
KJ559356.1,3269,30.8,99.85,Low-quality,18.15,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ559357.1,2701,31.8,99.52,Low-quality,15.22,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ559358.1,2530,29.29,99.13,Low-quality,13.98,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ559359.1,2330,31.2,99.79,Low-quality,12.83,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ559351.1,1519,30.48,95.98,Low-quality,8.92,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ559360.1,1320,35.98,90.45,Low-quality,7.64,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ559353.1,1016,30.61,93.01,Low-quality,5.96,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ559352.1,1003,32.2,96.31,Low-quality,5.89,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KJ559361.1,1014,32.74,96.75,Low-quality,5.94,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KF887444.1,6368,48.59,98.41,Medium-quality,55.33,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
KF887439.1,3378,49.14,95.83,Low-quality,29.35,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
KF887434.1,1744,49.2,44.55,Low-quality,15.13,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
MH017277.1,6960,30.8,97.37,Medium-quality,56.24,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae
MH017283.1,4637,32.2,92.97,Low-quality,37.02,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae
MH017273.1,1049,39.56,67.49,Low-quality,8.26,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae
DQ272578.1,7782,46.52,86.66,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
MT513101.1,9491,43.63,98.08,High-quality,97.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
KX884384.1,12469,48.83,98.21,High-quality,100.0,0.0,unknown,unknown
AB972431.1,7284,41.12,91.27,Medium-quality,68.53,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Arenaviridae
AB972430.1,3383,45.49,50.55,Low-quality,31.92,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Arenaviridae
AF123433.1,7410,49.78,87.85,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
KX883389.1,9895,36.65,2.03,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
KX884300.1,11226,36.45,98.98,High-quality,97.44,0.0,"Wuhan house centipede virus 3 strain WHYY18014 hypothetical protein gene, complete cds",Viruses;Riboviria
DQ113897.1,3538,32.82,99.12,Low-quality,19.58,0.0,"Adult diarrheal rotavirus strain J19 VP1 gene, complete cds",Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
DQ113898.1,2969,34.32,98.92,Low-quality,16.37,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
DQ113900.1,2204,30.49,98.14,Low-quality,12.2,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
DQ113899.1,2512,33.6,98.65,Low-quality,13.91,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
DQ113901.1,1307,34.51,90.67,Low-quality,7.24,0.0,unknown,unknown
DQ113902.1,1287,38.0,92.31,Low-quality,7.13,0.0,unknown,unknown
DQ113903.1,1004,33.67,93.82,Low-quality,5.56,0.0,unknown,unknown
KX883555.1,1684,42.76,96.2,Low-quality,48.05,0.0,"Shahe narna-like virus 5 strain SHWC0209c20055 RNA-dependent RNA polymerase gene, complete cds",Viruses;Riboviria;Orthornavirae;Lenarviricota;Howeltoviricetes;Cryppavirales;Mitoviridae
AB541281.1,7509,49.49,10.71,High-quality,99.32,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae
KP882112.1,3249,31.43,100.0,Low-quality,18.03,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP882113.1,2676,31.17,99.89,Low-quality,15.08,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP882114.1,2508,28.19,99.88,Low-quality,13.86,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP882110.1,2304,31.12,100.0,Low-quality,12.68,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP882115.1,1461,29.64,99.79,Low-quality,8.58,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP882111.1,1194,35.01,99.75,Low-quality,6.91,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
AB933771.1,7509,50.38,10.71,High-quality,99.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae
X02316.1,7102,38.93,93.1,High-quality,99.76,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae
KX884531.1,9521,36.29,91.38,Not-determined,unknown,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Picornaviridae
HF952131.1,7559,49.9,10.64,High-quality,99.98,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae
KC409280.1,7511,49.41,10.7,High-quality,99.36,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales;Caliciviridae
JQ289550.1,10986,48.89,94.37,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae
KX883408.1,12524,45.33,10.8,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
KP792678.1,6816,33.39,98.86,Medium-quality,54.96,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae
KP792677.1,4420,36.56,98.14,Low-quality,36.61,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Peribunyaviridae
KM026597.1,1460,28.77,99.86,Low-quality,8.55,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KM027173.2,1069,35.08,99.91,Low-quality,6.17,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MZ209957.1,10433,47.41,99.61,Not-determined,unknown,0.0,unknown,unknown
AY302550.1,7424,48.28,88.62,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
U78817.1,1801,42.09,53.3,Not-determined,unknown,0.0,unknown,unknown
FJ438908.1,7215,42.47,88.4,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
DQ017383.1,8975,41.35,7.12,High-quality,99.43,0.0,unknown,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae
LC169929.1,3291,33.03,99.36,Low-quality,18.26,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC169930.1,2673,33.11,98.88,Low-quality,15.03,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC169931.1,2590,30.42,98.57,Low-quality,14.31,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC169932.1,2359,31.62,98.94,Low-quality,12.99,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC169935.1,1564,27.62,94.95,Low-quality,9.13,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC169933.1,1356,37.76,87.83,Low-quality,7.84,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC169937.1,1066,31.52,90.34,Low-quality,6.23,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC169936.1,1048,35.4,93.89,Low-quality,6.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
LC169934.1,1061,34.5,83.98,Low-quality,6.22,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181810.1,3302,32.34,98.85,Low-quality,18.32,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181811.1,2684,32.94,98.81,Low-quality,15.09,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181812.1,2591,30.53,98.53,Low-quality,14.31,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181813.1,2215,32.05,98.87,Low-quality,12.19,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181816.1,1565,28.24,95.08,Low-quality,9.13,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181814.1,1356,37.68,89.38,Low-quality,7.84,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181818.1,1066,31.8,90.34,Low-quality,6.23,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181817.1,1059,35.22,94.05,Low-quality,6.2,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
MG181815.1,1062,31.92,83.9,Low-quality,6.22,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KY855442.1,6420,46.53,37.57,High-quality,98.79,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Stellavirales;Astroviridae
KX883399.1,9410,40.28,28.25,High-quality,99.9,0.0,"Beihai picorna-like virus 27 strain BHNXC41439 hypothetical protein 1 and hypothetical protein 2 genes, complete cds",Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Picornavirales
JQ957874.1,20074,36.31,2.41,High-quality,99.55,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Pisoniviricetes;Nidovirales;Mesoniviridae
AY093607.1,8389,40.59,4.76,High-quality,93.01,0.0,unknown,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae
KX883550.1,2716,57.7,97.86,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Lenarviricota
KP260507.1,8121,52.23,87.7,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
JX863920.1,8527,41.0,5.49,High-quality,94.52,0.0,unknown,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae
KT462701.1,3580,48.3,46.51,Medium-quality,83.44,0.0,unknown,Viruses;Riboviria;Orthornavirae;Lenarviricota;Leviviricetes
KP940004.1,3965,40.68,98.74,Low-quality,20.51,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP940016.1,3217,39.51,98.94,Low-quality,16.4,0.0,unknown,unknown
KP940028.1,2792,42.48,98.1,Low-quality,14.44,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP940040.1,1978,41.71,97.83,Low-quality,10.22,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP940052.1,1748,42.39,94.05,Low-quality,8.93,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP940064.1,1566,44.57,97.89,Low-quality,8.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP940076.1,1167,46.27,91.0,Low-quality,5.97,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP940088.1,1166,45.2,95.71,Low-quality,5.95,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP940099.1,1160,49.22,94.66,Low-quality,5.92,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP663731.1,6368,48.41,98.41,Medium-quality,55.33,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
KP663732.1,3378,49.26,95.83,Low-quality,29.35,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
KP663733.1,1746,49.37,44.5,Low-quality,15.15,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
MH188025.1,4879,54.46,3.94,High-quality,98.5,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Tolucaviricetes;Tolivirales;Tombusviridae
KP411841.1,8715,41.29,6.85,High-quality,96.59,0.0,unknown,Viruses;Riboviria;Pararnavirae;Artverviricota;Revtraviricetes;Ortervirales;Retroviridae
AY743909.1,14885,40.21,41.12,High-quality,99.99,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Monjiviricetes;Mononegavirales;Pneumoviridae
FJ947164.1,3268,31.03,99.88,Low-quality,18.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
FJ947165.1,2686,31.76,99.85,Low-quality,15.14,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
FJ947166.1,2528,28.56,99.33,Low-quality,13.97,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
FJ947167.1,2332,31.65,99.7,Low-quality,12.84,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
FJ947168.1,1524,30.38,96.06,Low-quality,8.95,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
FJ947169.1,1320,35.68,90.45,Low-quality,7.64,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
FJ947170.1,1038,31.21,90.75,Low-quality,6.09,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
FJ947171.1,1022,31.9,95.69,Low-quality,6.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
FJ947172.1,1022,32.58,87.18,Low-quality,5.99,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
KP982873.1,7396,45.75,87.98,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Pisuviricota;Stelpaviricetes;Patatavirales;Potyviridae
MZ209917.1,8606,36.47,98.23,Medium-quality,66.21,0.0,unknown,Viruses;Riboviria;Orthornavirae;Negarnaviricota;Ellioviricetes;Bunyavirales;Phenuiviridae
L06436.1,10839,53.33,94.52,High-quality,100.0,0.0,unknown,Viruses;Riboviria;Orthornavirae;Kitrinoviricota;Flasuviricetes;Amarillovirales;Flaviviridae
JN706459.1,3293,31.58,99.39,Low-quality,18.28,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN706474.1,2703,31.93,99.89,Low-quality,15.23,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN706493.1,2540,29.02,99.21,Low-quality,14.04,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
JN706526.1,2328,31.49,99.87,Low-quality,12.82,0.0,unknown,Viruses;Riboviria;Orthornavirae;Duplornaviricota;Resentoviricetes;Reovirales;Sedoreoviridae
