contig_id	contig_length	provirus	proviral_length	gene_count	viral_genes	host_genes	checkv_quality	miuvig_quality	completeness	completeness_method	contamination	kmer_freq	warnings
AB933764.1	7509	No	NA	3	2	0	High-quality	High-quality	99.32	AAI-based (high-confidence)	0.0	1.0	
AB933765.1	7509	No	NA	3	2	0	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
AB933766.1	7509	No	NA	3	2	0	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
AB933767.1	7509	No	NA	3	2	0	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
AB933768.1	7509	No	NA	3	2	0	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
AB933769.1	7509	No	NA	3	2	0	High-quality	High-quality	99.33	AAI-based (high-confidence)	0.0	1.0	
AB933770.1	7509	No	NA	3	2	0	High-quality	High-quality	99.32	AAI-based (high-confidence)	0.0	1.0	
AB933771.1	7509	No	NA	3	2	0	High-quality	High-quality	99.14	AAI-based (high-confidence)	0.0	1.0	
KF985175.1	7390	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ473795.1	28310	No	NA	6	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ473799.1	28765	No	NA	7	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ473797.1	28758	No	NA	7	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ473800.1	28735	No	NA	7	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ473798.1	28755	No	NA	7	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ473796.1	28311	No	NA	6	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ473810.1	27576	No	NA	6	6	0	High-quality	High-quality	98.17	AAI-based (high-confidence)	0.0	1.0	
KJ473820.1	30480	No	NA	8	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ473812.1	29443	No	NA	6	5	0	High-quality	High-quality	98.74	AAI-based (high-confidence)	0.0	1.0	
KJ473811.1	29037	No	NA	6	5	0	High-quality	High-quality	97.37	AAI-based (high-confidence)	0.0	1.0	
KJ473813.1	29461	No	NA	6	5	0	High-quality	High-quality	98.8	AAI-based (high-confidence)	0.0	1.0	
KJ473815.1	29161	No	NA	6	5	0	High-quality	High-quality	97.8	AAI-based (high-confidence)	0.0	1.0	
KJ473814.1	29658	No	NA	6	5	0	High-quality	High-quality	99.5	AAI-based (high-confidence)	0.0	1.0	
KJ473816.1	29142	No	NA	6	5	0	High-quality	High-quality	97.77	AAI-based (high-confidence)	0.0	1.0	
KJ473822.1	30247	No	NA	10	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ955492.1	7564	No	NA	3	2	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
KJ955493.1	7564	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KY417150.1	30311	No	NA	7	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MN017369.1	15678	No	NA	7	6	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
KJ668270.1	8275	No	NA	3	3	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
KJ668271.1	8203	No	NA	3	3	0	Complete	High-quality	100.0	DTR (high-confidence)	0.0	1.01	
KJ649705.1	7564	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ020899.1	7463	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OM735656.1	9762	No	NA	2	1	0	Low-quality	Genome-fragment	4.43	HMM-based (lower-bound)	0.0	1.0	
KJ769231.1	25433	No	NA	6	5	0	High-quality	High-quality	97.09	AAI-based (high-confidence)	0.0	1.0	
KJ956404.1	15378	No	NA	9	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ196298.1	7745	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ196294.1	7521	No	NA	3	2	0	High-quality	High-quality	99.49	AAI-based (high-confidence)	0.0	1.0	
KJ196282.1	7517	No	NA	3	2	0	High-quality	High-quality	99.44	AAI-based (high-confidence)	0.0	1.0	
KJ196299.1	7517	No	NA	3	2	0	High-quality	High-quality	99.44	AAI-based (high-confidence)	0.0	1.0	
KJ196277.1	7554	No	NA	3	2	0	High-quality	High-quality	99.92	AAI-based (high-confidence)	0.0	1.0	
KJ196276.1	7491	No	NA	3	2	0	High-quality	High-quality	99.01	AAI-based (high-confidence)	0.0	1.0	
KJ196286.1	7535	No	NA	3	2	0	High-quality	High-quality	99.67	AAI-based (high-confidence)	0.0	1.0	
KJ196288.1	7512	No	NA	3	2	0	High-quality	High-quality	99.3	AAI-based (high-confidence)	0.0	1.0	
KJ196284.1	7491	No	NA	3	2	0	High-quality	High-quality	99.09	AAI-based (high-confidence)	0.0	1.0	
KJ196297.1	7529	No	NA	3	2	0	High-quality	High-quality	99.51	AAI-based (high-confidence)	0.0	1.0	
KJ196278.1	7529	No	NA	3	2	0	High-quality	High-quality	99.5	AAI-based (high-confidence)	0.0	1.0	
KJ196287.1	7568	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ196295.1	7543	No	NA	3	2	0	High-quality	High-quality	99.7	AAI-based (high-confidence)	0.0	1.0	
KJ196293.1	7559	No	NA	3	2	0	High-quality	High-quality	99.89	AAI-based (high-confidence)	0.0	1.0	
KJ196280.1	7559	No	NA	3	2	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
KJ196279.1	7559	No	NA	3	2	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
KJ196281.1	7559	No	NA	3	2	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
KJ196296.1	7560	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ196283.1	7560	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KJ196285.1	7559	No	NA	3	2	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
KJ196289.1	7559	No	NA	3	2	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
KC149887.1	12771	No	NA	5	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
OM735620.1	9762	No	NA	2	1	0	Low-quality	Genome-fragment	4.43	HMM-based (lower-bound)	0.0	1.0	
OM735624.1	9762	No	NA	2	1	0	Low-quality	Genome-fragment	4.43	HMM-based (lower-bound)	0.0	1.0	
KM225264.1	10648	No	NA	1	1	0	High-quality	High-quality	99.67	AAI-based (high-confidence)	0.0	1.0	
KM225265.1	10735	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KC149889.1	12034	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
KC149888.1	11851	No	NA	4	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AB983218.1	7550	No	NA	3	2	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
KU861171.1	9421	No	NA	1	1	0	High-quality	High-quality	99.91	AAI-based (high-confidence)	0.0	1.0	
KM820765.1	25422	No	NA	6	5	0	High-quality	High-quality	97.05	AAI-based (high-confidence)	0.0	1.0	
OL689632.1	6608	No	NA	3	3	0	High-quality	High-quality	99.57	AAI-based (high-confidence)	0.0	1.0	
MW417242.1	7282	No	NA	4	1	0	High-quality	High-quality	96.87	AAI-based (high-confidence)	0.0	1.0	
KF906260.1	5865	No	NA	5	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KM272334.1	7558	No	NA	3	2	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
KM358468.1	6586	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KM270560.1	9163	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MN630058.1	15385	No	NA	7	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON402372.1	25689	No	NA	7	5	0	High-quality	High-quality	98.06	AAI-based (high-confidence)	0.0	1.01	
KM408491.1	12281	No	NA	1	1	0	High-quality	High-quality	99.21	AAI-based (high-confidence)	0.0	1.0	
KM822593.1	6243	No	NA	3	3	0	High-quality	High-quality	98.66	AAI-based (high-confidence)	0.0	1.0	
ON812175.1	6474	No	NA	1	1	0	Medium-quality	Genome-fragment	52.74	AAI-based (medium-confidence)	0.0	1.0	
KP259281.1	9354	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KP144318.1	8214	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KM258130.1	7559	No	NA	3	2	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
KM258131.1	7559	No	NA	3	2	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
KM258128.1	7560	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KM258129.1	7560	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KP987265.1	7684	No	NA	3	2	0	High-quality	High-quality	92.95	AAI-based (high-confidence)	0.0	1.0	
OM131409.1	8840	No	NA	2	1	0	High-quality	High-quality	99.72	AAI-based (high-confidence)	0.0	1.0	
LC037415.1	7555	No	NA	3	2	0	High-quality	High-quality	99.94	AAI-based (high-confidence)	0.0	1.0	
LC043167.1	7534	No	NA	3	2	0	High-quality	High-quality	99.67	AAI-based (high-confidence)	0.0	1.0	
LC043168.1	7535	No	NA	3	2	0	High-quality	High-quality	99.68	AAI-based (high-confidence)	0.0	1.0	
KP699763.1	11445	No	NA	2	2	0	High-quality	High-quality	98.92	AAI-based (high-confidence)	0.0	1.0	
LC048991.2	7551	No	NA	3	2	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
KP298674.1	7429	No	NA	2	1	0	High-quality	High-quality	99.65	AAI-based (high-confidence)	0.0	1.0	
MN102395.1	7444	No	NA	2	1	0	High-quality	High-quality	99.79	AAI-based (high-confidence)	0.0	1.0	
KM401565.1	6547	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MT955624.1	9055	No	NA	1	1	0	High-quality	High-quality	95.95	AAI-based (high-confidence)	0.0	1.0	
KR902502.1	4224	No	NA	3	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.01	
KR996515.1	4070	No	NA	4	3	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.0	
MZ736614.1	6683	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON009840.1	7251	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
AP014901.1	4845	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KU724433.1	5286	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MN418974.1	5222	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MN102407.1	7576	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
KX274477.1	7450	No	NA	2	1	0	High-quality	High-quality	99.83	AAI-based (high-confidence)	0.0	1.0	
MN102403.1	7479	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MN509083.1	7430	No	NA	2	1	0	High-quality	High-quality	99.63	AAI-based (high-confidence)	0.0	1.0	
MT734809.1	6650	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KT368891.1	31041	No	NA	9	7	0	High-quality	High-quality	99.95	AAI-based (high-confidence)	0.0	1.0	
KP886808.1	29723	No	NA	6	5	0	High-quality	High-quality	99.68	AAI-based (high-confidence)	0.0	1.0	
KP886809.1	29723	No	NA	6	5	0	High-quality	High-quality	99.68	AAI-based (high-confidence)	0.0	1.0	
KT152148.1	7564	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KX528230.1	9505	No	NA	2	1	0	High-quality	High-quality	96.33	AAI-based (high-confidence)	0.0	1.0	
OL757872.1	7541	No	NA	3	2	0	High-quality	High-quality	99.68	AAI-based (high-confidence)	0.0	1.0	
KT589391.1	7550	No	NA	3	2	0	High-quality	High-quality	99.8	AAI-based (high-confidence)	0.0	1.0	
MH190827.1	8910	No	NA	5	3	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
KR072674.1	9107	No	NA	5	5	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
KT253245.1	7557	No	NA	3	2	0	High-quality	High-quality	99.97	AAI-based (high-confidence)	0.0	1.0	
KX273058.1	6120	No	NA	3	3	0	High-quality	High-quality	99.74	AAI-based (high-confidence)	0.0	1.0	
KY073747.1	27837	No	NA	7	6	0	High-quality	High-quality	99.15	AAI-based (high-confidence)	0.0	1.0	
KT444582.1	30290	No	NA	6	5	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
ON812080.1	1699	No	NA	1	1	0	Low-quality	Genome-fragment	47.65	AAI-based (high-confidence)	0.0	1.0	
MH204883.1	7433	No	NA	2	1	0	High-quality	High-quality	99.99	AAI-based (high-confidence)	0.0	1.0	
ON408212.1	1523	No	NA	2	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
MT225405.1	9884	No	NA	5	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MW063116.1	5563	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MN551062.1	9332	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KR822424.1	27739	No	NA	9	5	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
KP784691.1	7570	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KP784693.1	7570	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KP784692.1	7569	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KP784697.1	7570	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KP784696.1	7570	No	NA	3	2	0	High-quality	High-quality	99.95	AAI-based (high-confidence)	0.0	1.0	
KP784694.1	7570	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KP784695.1	7570	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KP784698.1	7570	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MW115117.2	9728	No	NA	1	1	0	High-quality	High-quality	97.09	AAI-based (high-confidence)	0.0	1.0	
MN598041.1	7469	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
KU318317.1	6336	No	NA	3	2	0	Medium-quality	Genome-fragment	84.96	HMM-based (lower-bound)	0.0	1.0	
KU318320.1	6300	No	NA	3	2	0	Medium-quality	Genome-fragment	84.48	HMM-based (lower-bound)	0.0	1.0	
KU757047.1	7550	No	NA	3	2	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
KU757049.1	7556	No	NA	3	2	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
KU757050.1	7556	No	NA	3	2	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
KU757048.1	7550	No	NA	3	2	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
KU757051.1	7556	No	NA	3	2	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
KU757052.1	7556	No	NA	3	2	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
OM240725.1	29622	No	NA	6	5	0	High-quality	High-quality	99.35	AAI-based (high-confidence)	0.0	1.0	
KU159177.1	8415	No	NA	8	3	0	Medium-quality	Genome-fragment	78.45	HMM-based (lower-bound)	0.0	1.04	low-confidence DTR
KT327081.1	7441	No	NA	2	1	0	High-quality	High-quality	99.81	AAI-based (high-confidence)	0.0	1.0	
MK780807.1	9762	No	NA	2	1	0	Low-quality	Genome-fragment	4.43	HMM-based (lower-bound)	0.0	1.0	
OM735654.1	9760	No	NA	2	1	0	Low-quality	Genome-fragment	4.43	HMM-based (lower-bound)	0.0	1.0	
KU646513.1	15996	No	NA	7	6	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MN116646.1	8101	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KU845301.2	4584	No	NA	2	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MH490942.1	12341	No	NA	1	1	0	High-quality	High-quality	99.66	AAI-based (high-confidence)	0.0	1.0	
MG923683.1	12251	No	NA	1	1	0	High-quality	High-quality	98.94	AAI-based (high-confidence)	0.0	1.0	
MK509775.1	12150	No	NA	1	1	0	High-quality	High-quality	98.12	AAI-based (high-confidence)	0.0	1.0	
KU291102.1	5646	No	NA	6	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KX356608.1	7381	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KX000383.1	7496	No	NA	2	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KX000384.1	7150	No	NA	2	1	0	High-quality	High-quality	93.47	AAI-based (medium-confidence)	0.0	1.0	
KT784813.1	4614	No	NA	2	2	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
KX059700.1	5488	No	NA	5	2	0	Complete	High-quality	100.0	DTR (medium-confidence)	0.0	1.1	
MT642442.1	2846	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
MG874672.1	9756	No	NA	2	1	0	High-quality	High-quality	99.96	AAI-based (high-confidence)	0.0	1.0	
MK216749.1	11509	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KX008576.1	7708	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KX266901.1	6530	No	NA	3	3	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
LC175468.1	7570	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KT438719.1	6723	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KT253324.1	27395	No	NA	7	6	0	High-quality	High-quality	98.04	AAI-based (high-confidence)	0.0	1.0	
MN092363.1	8850	No	NA	6	3	0	High-quality	High-quality	99.34	AAI-based (high-confidence)	0.0	1.0	
KX148547.1	10529	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KU757046.1	7550	No	NA	3	2	0	High-quality	High-quality	99.88	AAI-based (high-confidence)	0.0	1.0	
KT879929.1	7274	No	NA	1	1	0	High-quality	High-quality	99.71	AAI-based (high-confidence)	0.0	1.01	
KT879915.1	7229	No	NA	1	1	0	High-quality	High-quality	99.12	AAI-based (high-confidence)	0.0	1.0	
KT879920.1	7125	No	NA	2	2	0	High-quality	High-quality	96.81	AAI-based (high-confidence)	0.0	1.01	
MN187064.1	7492	No	NA	3	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
LC190463.1	7448	No	NA	2	1	0	High-quality	High-quality	99.82	AAI-based (high-confidence)	0.0	1.0	
KT833324.1	6417	No	NA	1	0	0	Not-determined	Genome-fragment	NA	NA	0.0	1.02	no viral genes detected; low-confidence DTR
KT896495.1	12269	No	NA	1	1	0	High-quality	High-quality	99.1	AAI-based (high-confidence)	0.0	1.0	
OL311150.1	26159	No	NA	7	5	0	High-quality	High-quality	99.75	AAI-based (high-confidence)	0.0	1.0	
MN535737.1	28914	No	NA	9	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KT946722.1	6900	No	NA	3	3	0	High-quality	High-quality	97.11	AAI-based (high-confidence)	0.0	1.0	
LC596433.1	11567	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KX619418.1	6392	No	NA	4	4	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OM774425.1	9716	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (medium-confidence)	0.0	1.0	
KX980412.1	7429	No	NA	2	1	0	High-quality	High-quality	99.65	AAI-based (high-confidence)	0.0	1.0	
MT096526.1	4171	No	NA	3	2	0	High-quality	High-quality	99.43	AAI-based (high-confidence)	0.0	1.0	
ON648754.1	1460	No	NA	1	1	0	Not-determined	Genome-fragment	NA	NA	0.0	1.0	
MH687969.1	31352	No	NA	11	7	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
OM735651.1	9760	No	NA	2	1	0	Low-quality	Genome-fragment	4.43	HMM-based (lower-bound)	0.0	1.0	
MN061492.1	7473	No	NA	1	1	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
KX906605.1	4614	No	NA	2	2	0	High-quality	High-quality	99.98	AAI-based (high-confidence)	0.0	1.0	
LC209431.1	7514	No	NA	3	2	0	High-quality	High-quality	99.56	AAI-based (high-confidence)	0.0	1.0	
LC209432.1	7515	No	NA	3	2	0	High-quality	High-quality	99.57	AAI-based (high-confidence)	0.0	1.0	
LC209433.1	7539	No	NA	3	2	0	High-quality	High-quality	99.89	AAI-based (high-confidence)	0.0	1.0	
LC209434.1	7515	No	NA	3	2	0	High-quality	High-quality	99.57	AAI-based (high-confidence)	0.0	1.0	
LC209435.1	7530	No	NA	3	2	0	High-quality	High-quality	99.54	AAI-based (high-confidence)	0.0	1.0	
LC209436.1	7526	No	NA	3	2	0	High-quality	High-quality	99.27	AAI-based (high-confidence)	0.0	1.0	
LC209437.1	7519	No	NA	3	2	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.0	
LC209438.1	7523	No	NA	3	2	0	High-quality	High-quality	99.23	AAI-based (high-confidence)	0.0	1.0	
LC209439.1	7536	No	NA	3	2	0	High-quality	High-quality	99.51	AAI-based (high-confidence)	0.0	1.0	
LC209440.1	7519	No	NA	3	2	0	High-quality	High-quality	99.18	AAI-based (high-confidence)	0.0	1.0	
LC209441.1	7517	No	NA	3	2	0	High-quality	High-quality	99.6	AAI-based (high-confidence)	0.0	1.0	
LC209442.1	7540	No	NA	3	2	0	High-quality	High-quality	99.9	AAI-based (high-confidence)	0.0	1.0	
LC209443.1	7519	No	NA	3	2	0	High-quality	High-quality	99.62	AAI-based (high-confidence)	0.0	1.0	
LC209444.1	7520	No	NA	3	2	0	High-quality	High-quality	99.64	AAI-based (high-confidence)	0.0	1.0	
LC209445.1	7531	No	NA	3	2	0	High-quality	High-quality	99.78	AAI-based (high-confidence)	0.0	1.0	
LC209446.1	7517	No	NA	3	2	0	High-quality	High-quality	99.59	AAI-based (high-confidence)	0.0	1.0	
LC209447.1	7517	No	NA	3	2	0	High-quality	High-quality	99.6	AAI-based (high-confidence)	0.0	1.0	
LC209448.1	7512	No	NA	3	2	0	High-quality	High-quality	99.52	AAI-based (high-confidence)	0.0	1.0	
LC209449.1	7533	No	NA	3	2	0	High-quality	High-quality	99.8	AAI-based (high-confidence)	0.0	1.0	
LC209450.1	7616	No	NA	4	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.01	
LC209451.1	7548	No	NA	3	2	0	High-quality	High-quality	100.0	AAI-based (high-confidence)	0.0	1.0	
LC209452.1	7521	No	NA	3	2	0	High-quality	High-quality	99.64	AAI-based (high-confidence)	0.0	1.0	
LC209453.1	7515	No	NA	3	2	0	High-quality	High-quality	99.56	AAI-based (high-confidence)	0.0	1.0	
LC209454.1	7520	No	NA	3	2	0	High-quality	High-quality	99.57	AAI-based (high-confidence)	0.0	1.0	
LC209455.1	7536	No	NA	3	2	0	High-quality	High-quality	99.85	AAI-based (high-confidence)	0.0	1.0	
LC209456.1	7531	No	NA	3	2	0	High-quality	High-quality	99.77	AAI-based (high-confidence)	0.0	1.0	
LC209457.1	7559	No	NA	3	2	0	High-quality	High-quality	99.92	AAI-based (high-confidence)	0.0	1.0	
LC209458.1	7511	No	NA	3	2	0	High-quality	High-quality	99.52	AAI-based (high-confidence)	0.0	1.0	
LC209459.1	7524	No	NA	3	2	0	High-quality	High-quality	99.69	AAI-based (high-confidence)	0.0	1.0	
